Country,Region/State,Zip/Postal Code,Weight (and above),Shipping Price
THA,*,62000,40.01,240
THA,*,62110,0,75
THA,*,62110,2.51,95
THA,*,62110,5.01,145
THA,*,62110,10.01,185
THA,*,62110,20.01,240
THA,*,62110,30.01,260
THA,*,62110,40.01,290
THA,*,62120,0,75
THA,*,62120,2.51,95
THA,*,62120,5.01,145
THA,*,62120,10.01,185
THA,*,62120,20.01,240
THA,*,62120,30.01,260
THA,*,62120,40.01,290
THA,*,62130,0,75
THA,*,62130,2.51,95
THA,*,62130,5.01,145
THA,*,62130,10.01,185
THA,*,62130,20.01,240
THA,*,62130,30.01,260
THA,*,62130,40.01,290
THA,*,62140,0,75
THA,*,62140,2.51,95
THA,*,62140,5.01,145
THA,*,62140,10.01,185
THA,*,62140,20.01,240
THA,*,62140,30.01,260
THA,*,62140,40.01,290
THA,*,62150,0,75
THA,*,62150,2.51,95
THA,*,62150,5.01,145
THA,*,62150,10.01,185
THA,*,62150,20.01,240
THA,*,62150,30.01,260
THA,*,62150,40.01,290
THA,*,62160,0,50
THA,*,62160,2.51,70
THA,*,62160,5.01,110
THA,*,62160,10.01,150
THA,*,62160,20.01,190
THA,*,62160,30.01,210
THA,*,62160,40.01,240
THA,*,62170,0,75
THA,*,62170,2.51,95
THA,*,62170,5.01,145
THA,*,62170,10.01,185
THA,*,62170,20.01,240
THA,*,62170,30.01,260
THA,*,62170,40.01,290
THA,*,62180,0,75
THA,*,62180,2.51,95
THA,*,62180,5.01,145
THA,*,62180,10.01,185
THA,*,62180,20.01,240
THA,*,62180,30.01,260
THA,*,62180,40.01,290
THA,*,62190,0,75
THA,*,62190,2.51,95
THA,*,62190,5.01,145
THA,*,62190,10.01,185
THA,*,62190,20.01,240
THA,*,62190,30.01,260
THA,*,62190,40.01,290
THA,*,62210,0,75
THA,*,62210,2.51,95
THA,*,62210,5.01,145
THA,*,62210,10.01,185
THA,*,62210,20.01,240
THA,*,62210,30.01,260
THA,*,62210,40.01,290
THA,*,63000,0,50
THA,*,63000,2.51,70
THA,*,63000,5.01,110
THA,*,63000,10.01,150
THA,*,63000,20.01,190
THA,*,63000,30.01,210
THA,*,63000,40.01,240
THA,*,63110,0,75
THA,*,63110,2.51,95
THA,*,63110,5.01,145
THA,*,63110,10.01,185
THA,*,63110,20.01,240
THA,*,63110,30.01,260
THA,*,63110,40.01,290
THA,*,63120,0,75
THA,*,63120,2.51,95
THA,*,63120,5.01,145
THA,*,63120,10.01,185
THA,*,63120,20.01,240
THA,*,63120,30.01,260
THA,*,63120,40.01,290
THA,*,63130,0,75
THA,*,63130,2.51,95
THA,*,63130,5.01,145
THA,*,63130,10.01,185
THA,*,63130,20.01,240
THA,*,63130,30.01,260
THA,*,63130,40.01,290
THA,*,63140,0,75
THA,*,63140,2.51,95
THA,*,63140,5.01,145
THA,*,63140,10.01,185
THA,*,63140,20.01,240
THA,*,63140,30.01,260
THA,*,63140,40.01,290
THA,*,63150,0,375
THA,*,63150,2.51,395
THA,*,63150,5.01,445
THA,*,63150,10.01,485
THA,*,63150,20.01,540
THA,*,63150,30.01,560
THA,*,63150,40.01,590
THA,*,63160,0,75
THA,*,63160,2.51,95
THA,*,63160,5.01,145
THA,*,63160,10.01,185
THA,*,63160,20.01,240
THA,*,63160,30.01,260
THA,*,63160,40.01,290
THA,*,63170,0,375
THA,*,63170,2.51,395
THA,*,63170,5.01,445
THA,*,63170,10.01,485
THA,*,63170,20.01,540
THA,*,63170,30.01,560
THA,*,63170,40.01,590
THA,*,64000,0,50
THA,*,64000,2.51,70
THA,*,64000,5.01,110
THA,*,64000,10.01,150
THA,*,64000,20.01,190
THA,*,64000,30.01,210
THA,*,64000,40.01,240
THA,*,64110,0,75
THA,*,64110,2.51,95
THA,*,64110,5.01,145
THA,*,64110,10.01,185
THA,*,64110,20.01,240
THA,*,64110,30.01,260
THA,*,64110,40.01,290
THA,*,64120,0,75
THA,*,64120,2.51,95
THA,*,64120,5.01,145
THA,*,64120,10.01,185
THA,*,64120,20.01,240
THA,*,64120,30.01,260
THA,*,64120,40.01,290
THA,*,64130,0,75
THA,*,64130,2.51,95
THA,*,64130,5.01,145
THA,*,64130,10.01,185
THA,*,64130,20.01,240
THA,*,64130,30.01,260
THA,*,64130,40.01,290
THA,*,64140,0,50
THA,*,64140,2.51,70
THA,*,64140,5.01,110
THA,*,64140,10.01,150
THA,*,64140,20.01,190
THA,*,64140,30.01,210
THA,*,64140,40.01,240
THA,*,64150,0,75
THA,*,64150,2.51,95
THA,*,64150,5.01,145
THA,*,64150,10.01,185
THA,*,64150,20.01,240
THA,*,64150,30.01,260
THA,*,64150,40.01,290
THA,*,64160,0,50
THA,*,64160,2.51,70
THA,*,64160,5.01,110
THA,*,64160,10.01,150
THA,*,64160,20.01,190
THA,*,64160,30.01,210
THA,*,64160,40.01,240
THA,*,64170,0,75
THA,*,64170,2.51,95
THA,*,64170,5.01,145
THA,*,64170,10.01,185
THA,*,64170,20.01,240
THA,*,64170,30.01,260
THA,*,64170,40.01,290
THA,*,64180,0,75
THA,*,64180,2.51,95
THA,*,64180,5.01,145
THA,*,64180,10.01,185
THA,*,64180,20.01,240
THA,*,64180,30.01,260
THA,*,64180,40.01,290
THA,*,64190,0,75
THA,*,64190,2.51,95
THA,*,64190,5.01,145
THA,*,64190,10.01,185
THA,*,64190,20.01,240
THA,*,64190,30.01,260
THA,*,64190,40.01,290
THA,*,64210,0,50
THA,*,64210,2.51,70
THA,*,64210,5.01,110
THA,*,64210,10.01,150
THA,*,64210,20.01,190
THA,*,64210,30.01,210
THA,*,64210,40.01,240
THA,*,64220,0,50
THA,*,64220,2.51,70
THA,*,64220,5.01,110
THA,*,64220,10.01,150
THA,*,64220,20.01,190
THA,*,64220,30.01,210
THA,*,64220,40.01,240
THA,*,65000,0,50
THA,*,65000,2.51,70
THA,*,65000,5.01,110
THA,*,65000,10.01,150
THA,*,65000,20.01,190
THA,*,65000,30.01,210
THA,*,65000,40.01,240
THA,*,65110,0,75
THA,*,65110,2.51,95
THA,*,65110,5.01,145
THA,*,65110,10.01,185
THA,*,65110,20.01,240
THA,*,65110,30.01,260
THA,*,65110,40.01,290
THA,*,65120,0,275
THA,*,65120,2.51,295
THA,*,65120,5.01,345
THA,*,65120,10.01,385
THA,*,65120,20.01,440
THA,*,65120,30.01,460
THA,*,65120,40.01,490
THA,*,65130,0,50
THA,*,65130,2.51,70
THA,*,65130,5.01,110
THA,*,65130,10.01,150
THA,*,65130,20.01,190
THA,*,65130,30.01,210
THA,*,65130,40.01,240
THA,*,65140,0,50
THA,*,65140,2.51,70
THA,*,65140,5.01,110
THA,*,65140,10.01,150
THA,*,65140,20.01,190
THA,*,65140,30.01,210
THA,*,65140,40.01,240
THA,*,65150,0,50
THA,*,65150,2.51,70
THA,*,65150,5.01,110
THA,*,65150,10.01,150
THA,*,65150,20.01,190
THA,*,65150,30.01,210
THA,*,65150,40.01,240
THA,*,65160,0,75
THA,*,65160,2.51,95
THA,*,65160,5.01,145
THA,*,65160,10.01,185
THA,*,65160,20.01,240
THA,*,65160,30.01,260
THA,*,65160,40.01,290
THA,*,65170,0,275
THA,*,65170,2.51,295
THA,*,65170,5.01,345
THA,*,65170,10.01,385
THA,*,65170,20.01,440
THA,*,65170,30.01,460
THA,*,65170,40.01,490
THA,*,65180,0,50
THA,*,65180,2.51,70
THA,*,65180,5.01,110
THA,*,65180,10.01,150
THA,*,65180,20.01,190
THA,*,65180,30.01,210
THA,*,65180,40.01,240
THA,*,65190,0,275
THA,*,65190,2.51,295
THA,*,65190,5.01,345
THA,*,65190,10.01,385
THA,*,65190,20.01,440
THA,*,65190,30.01,460
THA,*,65190,40.01,490
THA,*,65210,0,75
THA,*,65210,2.51,95
THA,*,65210,5.01,145
THA,*,65210,10.01,185
THA,*,65210,20.01,240
THA,*,65210,30.01,260
THA,*,65210,40.01,290
THA,*,65220,0,50
THA,*,65220,2.51,70
THA,*,65220,5.01,110
THA,*,65220,10.01,150
THA,*,65220,20.01,190
THA,*,65220,30.01,210
THA,*,65220,40.01,240
THA,*,65230,0,50
THA,*,65230,2.51,70
THA,*,65230,5.01,110
THA,*,65230,10.01,150
THA,*,65230,20.01,190
THA,*,65230,30.01,210
THA,*,65230,40.01,240
THA,*,65240,0,75
THA,*,65240,2.51,95
THA,*,65240,5.01,145
THA,*,65240,10.01,185
THA,*,65240,20.01,240
THA,*,65240,30.01,260
THA,*,65240,40.01,290
THA,*,66000,0,50
THA,*,66000,2.51,70
THA,*,66000,5.01,110
THA,*,66000,10.01,150
THA,*,66000,20.01,190
THA,*,66000,30.01,210
THA,*,66000,40.01,240
THA,*,66110,0,50
THA,*,66110,2.51,70
THA,*,66110,5.01,110
THA,*,66110,10.01,150
THA,*,66110,20.01,190
THA,*,66110,30.01,210
THA,*,66110,40.01,240
THA,*,66120,0,75
THA,*,66120,2.51,95
THA,*,66120,5.01,145
THA,*,66120,10.01,185
THA,*,66120,20.01,240
THA,*,66120,30.01,260
THA,*,66120,40.01,290
THA,*,66130,0,75
THA,*,66130,2.51,95
THA,*,66130,5.01,145
THA,*,66130,10.01,185
THA,*,66130,20.01,240
THA,*,66130,30.01,260
THA,*,66130,40.01,290
THA,*,66140,0,50
THA,*,66140,2.51,70
THA,*,66140,5.01,110
THA,*,66140,10.01,150
THA,*,66140,20.01,190
THA,*,66140,30.01,210
THA,*,66140,40.01,240
THA,*,66150,0,75
THA,*,66150,2.51,95
THA,*,66150,5.01,145
THA,*,66150,10.01,185
THA,*,66150,20.01,240
THA,*,66150,30.01,260
THA,*,66150,40.01,290
THA,*,66160,0,75
THA,*,66160,2.51,95
THA,*,66160,5.01,145
THA,*,66160,10.01,185
THA,*,66160,20.01,240
THA,*,66160,30.01,260
THA,*,66160,40.01,290
THA,*,66170,0,50
THA,*,66170,2.51,70
THA,*,66170,5.01,110
THA,*,66170,10.01,150
THA,*,66170,20.01,190
THA,*,66170,30.01,210
THA,*,66170,40.01,240
THA,*,66180,0,75
THA,*,66180,2.51,95
THA,*,66180,5.01,145
THA,*,66180,10.01,185
THA,*,66180,20.01,240
THA,*,66180,30.01,260
THA,*,66180,40.01,290
THA,*,66190,0,50
THA,*,66190,2.51,70
THA,*,66190,5.01,110
THA,*,66190,10.01,150
THA,*,66190,20.01,190
THA,*,66190,30.01,210
THA,*,66190,40.01,240
THA,*,66210,0,75
THA,*,66210,2.51,95
THA,*,66210,5.01,145
THA,*,66210,10.01,185
THA,*,66210,20.01,240
THA,*,66210,30.01,260
THA,*,66210,40.01,290
THA,*,66220,0,50
THA,*,66220,2.51,70
THA,*,66220,5.01,110
THA,*,66220,10.01,150
THA,*,66220,20.01,190
THA,*,66220,30.01,210
THA,*,66220,40.01,240
THA,*,66230,0,75
THA,*,66230,2.51,95
THA,*,66230,5.01,145
THA,*,66230,10.01,185
THA,*,66230,20.01,240
THA,*,66230,30.01,260
THA,*,66230,40.01,290
THA,*,67000,0,50
THA,*,67000,2.51,70
THA,*,67000,5.01,110
THA,*,67000,10.01,150
THA,*,67000,20.01,190
THA,*,67000,30.01,210
THA,*,67000,40.01,240
THA,*,67110,0,75
THA,*,67110,2.51,95
THA,*,67110,5.01,145
THA,*,67110,10.01,185
THA,*,67110,20.01,240
THA,*,67110,30.01,260
THA,*,67110,40.01,290
THA,*,67120,0,275
THA,*,67120,2.51,295
THA,*,67120,5.01,345
THA,*,67120,10.01,385
THA,*,67120,20.01,440
THA,*,67120,30.01,460
THA,*,67120,40.01,490
THA,*,67130,0,75
THA,*,67130,2.51,95
THA,*,67130,5.01,145
THA,*,67130,10.01,185
THA,*,67130,20.01,240
THA,*,67130,30.01,260
THA,*,67130,40.01,290
THA,*,67140,0,75
THA,*,67140,2.51,95
THA,*,67140,5.01,145
THA,*,67140,10.01,185
THA,*,67140,20.01,240
THA,*,67140,30.01,260
THA,*,67140,40.01,290
THA,*,67150,0,75
THA,*,67150,2.51,95
THA,*,67150,5.01,145
THA,*,67150,10.01,185
THA,*,67150,20.01,240
THA,*,67150,30.01,260
THA,*,67150,40.01,290
THA,*,67160,0,75
THA,*,67160,2.51,95
THA,*,67160,5.01,145
THA,*,67160,10.01,185
THA,*,67160,20.01,240
THA,*,67160,30.01,260
THA,*,67160,40.01,290
THA,*,67170,0,75
THA,*,67170,2.51,95
THA,*,67170,5.01,145
THA,*,67170,10.01,185
THA,*,67170,20.01,240
THA,*,67170,30.01,260
THA,*,67170,40.01,290
THA,*,67180,0,75
THA,*,67180,2.51,95
THA,*,67180,5.01,145
THA,*,67180,10.01,185
THA,*,67180,20.01,240
THA,*,67180,30.01,260
THA,*,67180,40.01,290
THA,*,67190,0,75
THA,*,67190,2.51,95
THA,*,67190,5.01,145
THA,*,67190,10.01,185
THA,*,67190,20.01,240
THA,*,67190,30.01,260
THA,*,67190,40.01,290
THA,*,67210,0,50
THA,*,67210,2.51,70
THA,*,67210,5.01,110
THA,*,67210,10.01,150
THA,*,67210,20.01,190
THA,*,67210,30.01,210
THA,*,67210,40.01,240
THA,*,67220,0,75
THA,*,67220,2.51,95
THA,*,67220,5.01,145
THA,*,67220,10.01,185
THA,*,67220,20.01,240
THA,*,67220,30.01,260
THA,*,67220,40.01,290
THA,*,67230,0,75
THA,*,67230,2.51,95
THA,*,67230,5.01,145
THA,*,67230,10.01,185
THA,*,67230,20.01,240
THA,*,67230,30.01,260
THA,*,67230,40.01,290
THA,*,67240,0,75
THA,*,67240,2.51,95
THA,*,67240,5.01,145
THA,*,67240,10.01,185
THA,*,67240,20.01,240
THA,*,67240,30.01,260
THA,*,67240,40.01,290
THA,*,67250,0,50
THA,*,67250,2.51,70
THA,*,67250,5.01,110
THA,*,67250,10.01,150
THA,*,67250,20.01,190
THA,*,67250,30.01,210
THA,*,67250,40.01,240
THA,*,67260,0,575
THA,*,67260,2.51,595
THA,*,67260,5.01,645
THA,*,67260,10.01,685
THA,*,67260,20.01,740
THA,*,67260,30.01,760
THA,*,67260,40.01,790
THA,*,67270,0,275
THA,*,67270,2.51,295
THA,*,67270,5.01,345
THA,*,67270,10.01,385
THA,*,67270,20.01,440
THA,*,67270,30.01,460
THA,*,67270,40.01,490
THA,*,67280,0,275
THA,*,67280,2.51,295
THA,*,67280,5.01,345
THA,*,67280,10.01,385
THA,*,67280,20.01,440
THA,*,67280,30.01,460
THA,*,67280,40.01,490
THA,*,70000,0,50
THA,*,70000,2.51,70
THA,*,70000,5.01,110
THA,*,70000,10.01,150
THA,*,70000,20.01,190
THA,*,70000,30.01,210
THA,*,70000,40.01,240
THA,*,70110,0,75
THA,*,70110,2.51,95
THA,*,70110,5.01,145
THA,*,70110,10.01,185
THA,*,70110,20.01,240
THA,*,70110,30.01,260
THA,*,70110,40.01,290
THA,*,70120,0,50
THA,*,70120,2.51,70
THA,*,70120,5.01,110
THA,*,70120,10.01,150
THA,*,70120,20.01,190
THA,*,70120,30.01,210
THA,*,70120,40.01,240
THA,*,70130,0,75
THA,*,70130,2.51,95
THA,*,70130,5.01,145
THA,*,70130,10.01,185
THA,*,70130,20.01,240
THA,*,70130,30.01,260
THA,*,70130,40.01,290
THA,*,70140,0,75
THA,*,70140,2.51,95
THA,*,70140,5.01,145
THA,*,70140,10.01,185
THA,*,70140,20.01,240
THA,*,70140,30.01,260
THA,*,70140,40.01,290
THA,*,70150,0,75
THA,*,70150,2.51,95
THA,*,70150,5.01,145
THA,*,70150,10.01,185
THA,*,70150,20.01,240
THA,*,70150,30.01,260
THA,*,70150,40.01,290
THA,*,70160,0,75
THA,*,70160,2.51,95
THA,*,70160,5.01,145
THA,*,70160,10.01,185
THA,*,70160,20.01,240
THA,*,70160,30.01,260
THA,*,70160,40.01,290
THA,*,70170,0,50
THA,*,70170,2.51,70
THA,*,70170,5.01,110
THA,*,70170,10.01,150
THA,*,70170,20.01,190
THA,*,70170,30.01,210
THA,*,70170,40.01,240
THA,*,70180,0,175
THA,*,70180,2.51,195
THA,*,70180,5.01,245
THA,*,70180,10.01,285
THA,*,70180,20.01,340
THA,*,70180,30.01,360
THA,*,70180,40.01,390
THA,*,70190,0,75
THA,*,70190,2.51,95
THA,*,70190,5.01,145
THA,*,70190,10.01,185
THA,*,70190,20.01,240
THA,*,70190,30.01,260
THA,*,70190,40.01,290
THA,*,70210,0,75
THA,*,70210,2.51,95
THA,*,70210,5.01,145
THA,*,70210,10.01,185
THA,*,70210,20.01,240
THA,*,70210,30.01,260
THA,*,70210,40.01,290
THA,*,71000,0,50
THA,*,71000,2.51,70
THA,*,71000,5.01,110
THA,*,71000,10.01,150
THA,*,71000,20.01,190
THA,*,71000,30.01,210
THA,*,71000,40.01,240
THA,*,71110,0,75
THA,*,71110,2.51,95
THA,*,71110,5.01,145
THA,*,71110,10.01,185
THA,*,71110,20.01,240
THA,*,71110,30.01,260
THA,*,71110,40.01,290
THA,*,71120,0,75
THA,*,71120,2.51,95
THA,*,71120,5.01,145
THA,*,71120,10.01,185
THA,*,71120,20.01,240
THA,*,71120,30.01,260
THA,*,71120,40.01,290
THA,*,71130,0,75
THA,*,71130,2.51,95
THA,*,71130,5.01,145
THA,*,71130,10.01,185
THA,*,71130,20.01,240
THA,*,71130,30.01,260
THA,*,71130,40.01,290
THA,*,71140,0,50
THA,*,71140,2.51,70
THA,*,71140,5.01,110
THA,*,71140,10.01,150
THA,*,71140,20.01,190
THA,*,71140,30.01,210
THA,*,71140,40.01,240
THA,*,71150,0,275
THA,*,71150,2.51,295
THA,*,71150,5.01,345
THA,*,71150,10.01,385
THA,*,71150,20.01,440
THA,*,71150,30.01,460
THA,*,71150,40.01,490
THA,*,71160,0,75
THA,*,71160,2.51,95
THA,*,71160,5.01,145
THA,*,71160,10.01,185
THA,*,71160,20.01,240
THA,*,71160,30.01,260
THA,*,71160,40.01,290
THA,*,71170,0,175
THA,*,71170,2.51,195
THA,*,71170,5.01,245
THA,*,71170,10.01,285
THA,*,71170,20.01,340
THA,*,71170,30.01,360
THA,*,71170,40.01,390
THA,*,71180,0,275
THA,*,71180,2.51,295
THA,*,71180,5.01,345
THA,*,71180,10.01,385
THA,*,71180,20.01,440
THA,*,71180,30.01,460
THA,*,71180,40.01,490
THA,*,71190,0,50
THA,*,71190,2.51,70
THA,*,71190,5.01,110
THA,*,71190,10.01,150
THA,*,71190,20.01,190
THA,*,71190,30.01,210
THA,*,71190,40.01,240
THA,*,71210,0,175
THA,*,71210,2.51,195
THA,*,71210,5.01,245
THA,*,71210,10.01,285
THA,*,71210,20.01,340
THA,*,71210,30.01,360
THA,*,71210,40.01,390
THA,*,71220,0,75
THA,*,71220,2.51,95
THA,*,71220,5.01,145
THA,*,71220,10.01,185
THA,*,71220,20.01,240
THA,*,71220,30.01,260
THA,*,71220,40.01,290
THA,*,71240,0,275
THA,*,71240,2.51,295
THA,*,71240,5.01,345
THA,*,71240,10.01,385
THA,*,71240,20.01,440
THA,*,71240,30.01,460
THA,*,71240,40.01,490
THA,*,71250,0,175
THA,*,71250,2.51,195
THA,*,71250,5.01,245
THA,*,71250,10.01,285
THA,*,71250,20.01,340
THA,*,71250,30.01,360
THA,*,71250,40.01,390
THA,*,71260,0,75
THA,*,71260,2.51,95
THA,*,71260,5.01,145
THA,*,71260,10.01,185
THA,*,71260,20.01,240
THA,*,71260,30.01,260
THA,*,71260,40.01,290
THA,*,72000,0,50
THA,*,72000,2.51,70
THA,*,72000,5.01,110
THA,*,72000,10.01,150
THA,*,72000,20.01,190
THA,*,72000,30.01,210
THA,*,72000,40.01,240
THA,*,72110,0,75
THA,*,72110,2.51,95
THA,*,72110,5.01,145
THA,*,72110,10.01,185
THA,*,72110,20.01,240
THA,*,72110,30.01,260
THA,*,72110,40.01,290
THA,*,72120,0,75
THA,*,72120,2.51,95
THA,*,72120,5.01,145
THA,*,72120,10.01,185
THA,*,72120,20.01,240
THA,*,72120,30.01,260
THA,*,72120,40.01,290
THA,*,72130,0,75
THA,*,72130,2.51,95
THA,*,72130,5.01,145
THA,*,72130,10.01,185
THA,*,72130,20.01,240
THA,*,72130,30.01,260
THA,*,72130,40.01,290
THA,*,72140,0,50
THA,*,72140,2.51,70
THA,*,72140,5.01,110
THA,*,72140,10.01,150
THA,*,72140,20.01,190
THA,*,72140,30.01,210
THA,*,72140,40.01,240
THA,*,72150,0,50
THA,*,72150,2.51,70
THA,*,72150,5.01,110
THA,*,72150,10.01,150
THA,*,72150,20.01,190
THA,*,72150,30.01,210
THA,*,72150,40.01,240
THA,*,72160,0,75
THA,*,72160,2.51,95
THA,*,72160,5.01,145
THA,*,72160,10.01,185
THA,*,72160,20.01,240
THA,*,72160,30.01,260
THA,*,72160,40.01,290
THA,*,72170,0,50
THA,*,72170,2.51,70
THA,*,72170,5.01,110
THA,*,72170,10.01,150
THA,*,72170,20.01,190
THA,*,72170,30.01,210
THA,*,72170,40.01,240
THA,*,72180,0,75
THA,*,72180,2.51,95
THA,*,72180,5.01,145
THA,*,72180,10.01,185
THA,*,72180,20.01,240
THA,*,72180,30.01,260
THA,*,72180,40.01,290
THA,*,72190,0,75
THA,*,72190,2.51,95
THA,*,72190,5.01,145
THA,*,72190,10.01,185
THA,*,72190,20.01,240
THA,*,72190,30.01,260
THA,*,72190,40.01,290
THA,*,72240,0,75
THA,*,72240,2.51,95
THA,*,72240,5.01,145
THA,*,72240,10.01,185
THA,*,72240,20.01,240
THA,*,72240,30.01,260
THA,*,72240,40.01,290
THA,*,73000,0,50
THA,*,73000,2.51,70
THA,*,73000,5.01,100
THA,*,73000,10.01,130
THA,*,73000,20.01,140
THA,*,73000,30.01,165
THA,*,73000,40.01,210
THA,*,73110,0,50
THA,*,73110,2.51,70
THA,*,73110,5.01,100
THA,*,73110,10.01,130
THA,*,73110,20.01,140
THA,*,73110,30.01,165
THA,*,73110,40.01,210
THA,*,73120,0,75
THA,*,73120,2.51,95
THA,*,73120,5.01,135
THA,*,73120,10.01,165
THA,*,73120,20.01,190
THA,*,73120,30.01,215
THA,*,73120,40.01,260
THA,*,73130,0,75
THA,*,73130,2.51,95
THA,*,73130,5.01,135
THA,*,73130,10.01,165
THA,*,73130,20.01,190
THA,*,73130,30.01,215
THA,*,73130,40.01,260
THA,*,73140,0,50
THA,*,73140,2.51,70
THA,*,73140,5.01,100
THA,*,73140,10.01,130
THA,*,73140,20.01,140
THA,*,73140,30.01,165
THA,*,73140,40.01,210
THA,*,73150,0,50
THA,*,73150,2.51,70
THA,*,73150,5.01,100
THA,*,73150,10.01,130
THA,*,73150,20.01,140
THA,*,73150,30.01,165
THA,*,73150,40.01,210
THA,*,73160,0,50
THA,*,73160,2.51,70
THA,*,73160,5.01,100
THA,*,73160,10.01,130
THA,*,73160,20.01,140
THA,*,73160,30.01,165
THA,*,73160,40.01,210
THA,*,73170,0,75
THA,*,73170,2.51,95
THA,*,73170,5.01,135
THA,*,73170,10.01,165
THA,*,73170,20.01,190
THA,*,73170,30.01,215
THA,*,73170,40.01,260
THA,*,73180,0,75
THA,*,73180,2.51,95
THA,*,73180,5.01,135
THA,*,73180,10.01,165
THA,*,73180,20.01,190
THA,*,73180,30.01,215
THA,*,73180,40.01,260
THA,*,73190,0,75
THA,*,73190,2.51,95
THA,*,73190,5.01,135
THA,*,73190,10.01,165
THA,*,73190,20.01,190
THA,*,73190,30.01,215
THA,*,73190,40.01,260
THA,*,73210,0,50
THA,*,73210,2.51,70
THA,*,73210,5.01,100
THA,*,73210,10.01,130
THA,*,73210,20.01,140
THA,*,73210,30.01,165
THA,*,73210,40.01,210
THA,*,73220,0,50
THA,*,73220,2.51,70
THA,*,73220,5.01,100
THA,*,73220,10.01,130
THA,*,73220,20.01,140
THA,*,73220,30.01,165
THA,*,73220,40.01,210
THA,*,74000,0,50
THA,*,74000,2.51,70
THA,*,74000,5.01,100
THA,*,74000,10.01,130
THA,*,74000,20.01,140
THA,*,74000,30.01,165
THA,*,74000,40.01,210
THA,*,74110,0,50
THA,*,74110,2.51,70
THA,*,74110,5.01,100
THA,*,74110,10.01,130
THA,*,74110,20.01,140
THA,*,74110,30.01,165
THA,*,74110,40.01,210
THA,*,74120,0,75
THA,*,74120,2.51,95
THA,*,74120,5.01,135
THA,*,74120,10.01,165
THA,*,74120,20.01,190
THA,*,74120,30.01,215
THA,*,74120,40.01,260
THA,*,74130,0,75
THA,*,74130,2.51,95
THA,*,74130,5.01,135
THA,*,74130,10.01,165
THA,*,74130,20.01,190
THA,*,74130,30.01,215
THA,*,74130,40.01,260
THA,*,75000,0,50
THA,*,75000,2.51,70
THA,*,75000,5.01,100
THA,*,75000,10.01,150
THA,*,75000,20.01,190
THA,*,75000,30.01,210
THA,*,75000,40.01,240
THA,*,75110,0,50
THA,*,75110,2.51,70
THA,*,75110,5.01,100
THA,*,75110,10.01,150
THA,*,75110,20.01,190
THA,*,75110,30.01,210
THA,*,75110,40.01,240
THA,*,75120,0,50
THA,*,75120,2.51,70
THA,*,75120,5.01,100
THA,*,75120,10.01,150
THA,*,75120,20.01,190
THA,*,75120,30.01,210
THA,*,75120,40.01,240
THA,*,76000,0,50
THA,*,76000,2.51,70
THA,*,76000,5.01,110
THA,*,76000,10.01,150
THA,*,76000,20.01,190
THA,*,76000,30.01,210
THA,*,76000,40.01,240
THA,*,76100,0,50
THA,*,76100,2.51,70
THA,*,76100,5.01,110
THA,*,76100,10.01,150
THA,*,76100,20.01,190
THA,*,76100,30.01,210
THA,*,76100,40.01,240
THA,*,76110,0,50
THA,*,76110,2.51,70
THA,*,76110,5.01,110
THA,*,76110,10.01,150
THA,*,76110,20.01,190
THA,*,76110,30.01,210
THA,*,76110,40.01,240
THA,*,76120,0,75
THA,*,76120,2.51,95
THA,*,76120,5.01,145
THA,*,76120,10.01,185
THA,*,76120,20.01,240
THA,*,76120,30.01,260
THA,*,76120,40.01,290
THA,*,76130,0,50
THA,*,76130,2.51,70
THA,*,76130,5.01,110
THA,*,76130,10.01,150
THA,*,76130,20.01,190
THA,*,76130,30.01,210
THA,*,76130,40.01,240
THA,*,76140,0,75
THA,*,76140,2.51,95
THA,*,76140,5.01,145
THA,*,76140,10.01,185
THA,*,76140,20.01,240
THA,*,76140,30.01,260
THA,*,76140,40.01,290
THA,*,76150,0,50
THA,*,76150,2.51,70
THA,*,76150,5.01,110
THA,*,76150,10.01,150
THA,*,76150,20.01,190
THA,*,76150,30.01,210
THA,*,76150,40.01,240
THA,*,76160,0,375
THA,*,76160,2.51,395
THA,*,76160,5.01,445
THA,*,76160,10.01,485
THA,*,76160,20.01,540
THA,*,76160,30.01,560
THA,*,76160,40.01,590
THA,*,76170,0,375
THA,*,76170,2.51,395
THA,*,76170,5.01,445
THA,*,76170,10.01,485
THA,*,76170,20.01,540
THA,*,76170,30.01,560
THA,*,76170,40.01,590
THA,*,77000,0,50
THA,*,77000,2.51,70
THA,*,77000,5.01,110
THA,*,77000,10.01,150
THA,*,77000,20.01,190
THA,*,77000,30.01,210
THA,*,77000,40.01,240
THA,*,77110,0,75
THA,*,77110,2.51,95
THA,*,77110,5.01,145
THA,*,77110,10.01,185
THA,*,77110,20.01,240
THA,*,77110,30.01,260
THA,*,77110,40.01,290
THA,*,77120,0,75
THA,*,77120,2.51,95
THA,*,77120,5.01,145
THA,*,77120,10.01,185
THA,*,77120,20.01,240
THA,*,77120,30.01,260
THA,*,77120,40.01,290
THA,*,77130,0,75
THA,*,77130,2.51,95
THA,*,77130,5.01,145
THA,*,77130,10.01,185
THA,*,77130,20.01,240
THA,*,77130,30.01,260
THA,*,77130,40.01,290
THA,*,77140,0,75
THA,*,77140,2.51,95
THA,*,77140,5.01,145
THA,*,77140,10.01,185
THA,*,77140,20.01,240
THA,*,77140,30.01,260
THA,*,77140,40.01,290
THA,*,77150,0,75
THA,*,77150,2.51,95
